transaction_id,customer_id,card_id,merchant_id,transaction_date,amount,currency,installments,transaction_status,transaction_type
TXN00004914,CUST00460,CARD000470,MERC00100,2026-05-23 19:46:41,496688,CLP,3,approved,purchase
TXN00004915,CUST00331,CARD000336,MERC00030,2026-05-02 10:54:37,607156,CLP,1,APPROVED,purchase
TXN00004916,CUST00133,CARD000134,MERC00045,2026-06-10 23:27:31,171112,CLP,1,APPROVED,purchase
TXN00004917,CUST00009,CARD000009,MERC00169,2026-06-09 10:14:57,99998,CLP,3,approved,purchase
TXN00004918,CUST00353,CARD000361,MERC00134,2026-03-21 15:20:46,9821,CLP,1,approved,purchase
TXN00004919,CUST00413,CARD000422,MERC00022,2026-04-25 10:46:11,156253,CLP,1,approved,purchase
TXN00004920,CUST00414,CARD000424,MERC00161,2026-03-23 12:46:18,867761,CLP,3,approved,purchase
TXN00004921,CUST00068,CARD000073,MERC00144,2026-04-05 18:25:26,141162,CLP,3,APPROVED,purchase
TXN00004922,CUST00458,CARD000467,MERC00020,2026-03-20 11:40:08,339652,CLP,1,approved,purchase
TXN00004923,CUST00021,CARD000020,MERC00066,2026-03-26 12:29:59,38842,CLP,3,rejected,purchase
TXN00004924,CUST00406,CARD000417,MERC00035,2026-05-11 23:26:18,53888,CLP,1,approved,withdrawal
TXN00004925,CUST00432,CARD000440,MERC00178,2026-05-09 18:09:24,202429,CLP,1,approved,withdrawal
TXN00004926,CUST00021,CARD000020,MERC00025,2026-04-26 14:31:09,58646,CLP,3,approved,purchase
TXN00004927,CUST00472,CARD000485,MERC00104,2026-05-25 15:26:27,5017,CLP,1,approved,purchase
TXN00004928,CUST00302,CARD000303,MERC00145,2026-03-19 22:21:52,113263,CLP,6,approved,refund
TXN00004929,CUST00470,CARD000482,MERC00135,2026-04-07 17:18:55,137991,CLP,1,approved,purchase
TXN00004930,CUST00110,CARD000114,MERC00153,2026-04-02 21:11:39,21872,CLP,3,approved,purchase
TXN00004931,CUST00402,CARD000415,MERC00027,2026-04-15 08:57:49,115597,CLP,1,approved,purchase
TXN00004932,CUST00005,CARD000005,MERC00039,2026-04-10 08:39:26,838099,CLP,3,approved,purchase
TXN00004933,CUST00360,CARD000368,MERC00084,2026-05-19 22:59:05,27012,CLP,3,approved,purchase
TXN00004934,CUST00219,CARD000219,MERC00128,2026-04-30 21:19:57,27261,CLP,12,approved,purchase
TXN00004935,CUST00245,CARD000246,MERC00179,2026-06-13 08:37:21,46502,CLP,1,approved,purchase
TXN00004936,CUST00068,CARD000073,MERC00092,2026-05-31 20:01:54,210350,CLP,1,approved,refund
TXN00004937,CUST00130,CARD000131,MERC00025,2026-03-31 19:54:15,320522,CLP,3,approved,purchase
TXN00004938,CUST00017,CARD000018,MERC00124,2026-05-19 23:26:42,16839,CLP,1,pending,purchase
TXN00004939,CUST00367,CARD000375,MERC00131,2026-05-07 09:39:42,647410,CLP,1,pending,purchase
TXN00004940,CUST00038,CARD000039,MERC00198,2026-03-15 18:22:07,770679,CLP,3,approved,purchase
TXN00004941,CUST00207,CARD000207,MERC00113,2026-06-03 10:42:03,39409,CLP,1,approved,purchase
TXN00004942,CUST00033,CARD000033,MERC00057,2026-04-13 17:53:37,696263,CLP,1,rejected,purchase
TXN00004943,CUST00167,CARD000170,MERC00143,2026-04-15 18:13:36,157865,CLP,1,approved,purchase
TXN00004944,CUST00367,CARD000375,MERC00060,2026-06-11 16:43:05,598361,CLP,1,pending,purchase
TXN00004945,CUST00037,CARD000038,MERC00013,2026-04-30 21:53:18,123339,CLP,3,approved,purchase
TXN00004946,CUST00124,CARD000127,MERC00095,2026-06-13 11:17:32,36757,CLP,1,approved,purchase
TXN00004947,CUST00082,CARD000086,MERC00064,2026-05-03 15:02:03,176282,CLP,1,approved,refund
TXN00004948,CUST00340,CARD000348,MERC00181,2026-06-04 14:27:31,6346,CLP,1,approved,purchase
TXN00004949,CUST00145,CARD000147,MERC00197,2026-03-29 13:52:27,24689,CLP,3,approved,purchase
TXN00004950,CUST00437,CARD000447,MERC00158,2026-05-30 19:23:06,187496,CLP,1,approved,purchase
TXN00004951,CUST00142,CARD000143,MERC00198,2026-03-26 21:12:21,840723,CLP,1,approved,purchase
TXN00004952,CUST00346,CARD000355,MERC00195,2026-04-21 22:19:20,4790,CLP,3,approved,purchase
TXN00004953,CUST00149,CARD000151,MERC00106,2026-05-13 14:32:49,217802,CLP,1,APPROVED,purchase
TXN00004954,CUST00220,CARD000220,MERC00077,2026-03-23 16:08:47,15743,CLP,1,approved,refund
TXN00004955,CUST00110,CARD000114,MERC00027,2026-05-23 18:16:27,111698,CLP,1,approved,purchase
TXN00004956,CUST00151,CARD000152,MERC00160,2026-04-07 13:40:00,567754,CLP,1,approved,purchase
TXN00004957,CUST00282,CARD000282,MERC00172,2026-04-22 23:32:53,10505,CLP,1,approved,purchase
TXN00004958,CUST00107,CARD000112,MERC00147,2026-03-31 11:57:40,162150,CLP,1,approved,purchase
TXN00004959,CUST00260,CARD000260,MERC00193,2026-05-09 08:47:37,462607,CLP,1,approved,purchase
TXN00004960,CUST00331,CARD000336,MERC00095,2026-05-28 10:34:55,748330,CLP,1,approved,purchase
TXN00004961,CUST00159,CARD000161,MERC00176,2026-06-05 15:41:05,152191,CLP,3,approved,purchase
TXN00004962,CUST00393,CARD000406,MERC00043,2026-04-04 17:40:19,72822,CLP,1,approved,purchase
TXN00004963,CUST00456,CARD000465,MERC00109,2026-06-10 16:39:37,22249,CLP,1,rejected,purchase
TXN00004964,CUST00195,CARD000195,MERC00199,2026-04-07 13:10:40,79171,CLP,1,approved,purchase
TXN00004965,CUST00246,CARD000247,MERC00092,2026-05-10 17:46:43,481863,CLP,1,approved,purchase
TXN00004966,CUST00244,CARD000244,MERC00090,2026-04-01 18:36:37,40476,CLP,1,APPROVED,purchase
TXN00004967,CUST00056,CARD000058,MERC00065,2026-06-04 16:47:39,18847,CLP,6,approved,purchase
TXN00004968,CUST00338,CARD000346,MERC00032,2026-04-28 10:14:56,27242,CLP,3,approved,purchase
TXN00004969,CUST00033,CARD000033,MERC00198,2026-05-22 21:06:57,331927,CLP,3,approved,purchase
TXN00004970,CUST00446,CARD000455,MERC00053,2026-06-05 11:40:01,139990,CLP,6,approved,purchase
TXN00004971,CUST00083,CARD000089,MERC00037,2026-06-04 11:00:03,23200,CLP,1,approved,purchase
TXN00004972,CUST00267,CARD000267,MERC00092,2026-04-20 16:33:18,755247,CLP,3,approved,purchase
TXN00004973,CUST00025,CARD000024,MERC00085,2026-04-19 10:20:54,27166,CLP,1,pending,purchase
TXN00004974,CUST00123,CARD000125,MERC00158,2026-06-02 14:24:17,9630,CLP,3,approved,purchase
TXN00004975,CUST00454,CARD000463,MERC00145,2026-05-08 12:00:23,460502,CLP,3,approved,purchase
TXN00004976,CUST00181,CARD000182,MERC00154,2026-05-20 10:26:11,19769,CLP,1,approved,purchase
TXN00004977,CUST00388,CARD000400,MERC00054,2026-06-05 12:02:38,44927,CLP,1,approved,purchase
TXN00004978,CUST00359,CARD000367,MERC00009,2026-06-06 23:00:04,139547,CLP,12,rejected,purchase
TXN00004979,CUST00079,CARD000083,MERC00042,2026-03-19 12:09:30,1909,CLP,1,pending,purchase
TXN00004980,CUST00073,CARD000078,MERC00086,2026-06-09 23:32:52,516415,CLP,2,rejected,purchase
TXN00004981,CUST00388,CARD000400,MERC00178,2026-05-15 20:28:29,101594,CLP,1,approved,purchase
TXN00004982,CUST00009,CARD000009,MERC00037,2026-06-09 09:12:26,7675,CLP,1,approved,withdrawal
TXN00004983,CUST00267,CARD000266,MERC00050,2026-03-30 18:30:33,95760,CLP,3,approved,purchase
TXN00004984,CUST00083,CARD000088,MERC00079,2026-04-06 09:27:09,821474,CLP,1,approved,purchase
TXN00004985,CUST00226,CARD000228,MERC00122,2026-04-02 23:28:59,21961,CLP,1,approved,purchase
TXN00004986,CUST00372,CARD000381,MERC00194,2026-04-21 08:34:37,179442,CLP,1,approved,purchase
TXN00004987,CUST00477,CARD000489,MERC00075,2026-05-21 10:30:53,18671,CLP,1,approved,purchase
TXN00004988,CUST00216,CARD000215,MERC00090,2026-04-29 18:08:58,421322,CLP,6,approved,purchase
TXN00004989,CUST00195,CARD000195,MERC00188,2026-03-18 23:55:26,233253,CLP,1,approved,withdrawal
TXN00004990,CUST00031,CARD000031,MERC00035,2026-06-07 11:53:41,153309,CLP,1,approved,purchase
TXN00004991,CUST00206,CARD000206,MERC00033,2026-05-18 19:33:47,84892,CLP,1,approved,purchase
TXN00004992,CUST00496,CARD000512,MERC00136,2026-05-08 15:15:25,414718,CLP,1,approved,purchase
TXN00004993,CUST00080,CARD000084,MERC00011,2026-05-24 17:45:29,640094,CLP,6,approved,withdrawal
TXN00004994,CUST00038,CARD000039,MERC00177,2026-05-22 19:04:54,27821,CLP,3,approved,purchase
TXN00004995,CUST00142,CARD000143,MERC00004,2026-03-25 22:16:25,20682,CLP,1,approved,purchase
TXN00004996,CUST00466,CARD000476,MERC00016,2026-05-24 22:35:44,394246,CLP,12,approved,purchase
TXN00004997,CUST00444,CARD000453,MERC00082,2026-03-27 12:14:57,659088,CLP,1,approved,purchase
TXN00004998,CUST00349,CARD000358,MERC00031,2026-03-23 19:26:54,14912,CLP,1,approved,withdrawal
TXN00004999,CUST00073,CARD000078,MERC00013,2026-04-14 09:15:28,737722,CLP,1,approved,purchase
TXN00005000,CUST00081,CARD000085,MERC00157,2026-06-10 19:05:12,241932,CLP,3,approved,purchase
TXN00005001,CUST00032,CARD000032,MERC00090,2026-05-16 13:40:01,11248,CLP,6,approved,purchase
TXN00005002,CUST00221,CARD000221,MERC00107,2026-05-15 15:51:46,22687,CLP,1,approved,purchase
TXN00005003,CUST00002,CARD000002,MERC00067,2026-04-10 12:46:38,3270,CLP,2,approved,purchase
TXN00005004,CUST00165,CARD000168,MERC00170,2026-05-05 11:54:44,68405,CLP,2,approved,purchase
TXN00005005,CUST00093,CARD000099,MERC00183,2026-04-08 13:43:48,60768,CLP,12,approved,purchase
TXN00005006,CUST00396,CARD000409,MERC00044,2026-05-01 11:22:13,14695,CLP,12,approved,purchase
TXN00005007,CUST00031,CARD000031,MERC00126,2026-05-19 11:10:52,27914,CLP,1,rejected,purchase
TXN00005008,CUST00406,CARD000417,MERC00170,2026-05-19 12:48:46,20812,CLP,1,pending,purchase
TXN00005009,CUST00120,CARD000123,MERC00029,2026-06-08 16:10:30,680656,CLP,1,approved,purchase
TXN00005010,CUST00247,CARD000249,MERC00177,2026-04-30 16:56:07,143191,CLP,3,approved,purchase
TXN00005011,CUST00245,CARD000246,MERC00006,2026-04-11 20:41:07,237692,CLP,1,approved,purchase
TXN00005012,CUST00069,CARD000074,MERC00007,2026-04-17 16:48:04,42233,CLP,1,pending,purchase
TXN00005013,CUST00407,CARD000418,MERC00105,2026-03-31 18:15:50,100895,CLP,1,approved,purchase
TXN00005014,CUST00279,CARD000279,MERC00061,2026-03-15 13:40:14,408374,CLP,1,approved,purchase
TXN00005015,CUST00096,CARD000102,MERC00095,2026-04-15 14:55:19,129759,CLP,3,approved,purchase
TXN00005016,CUST00083,CARD000089,MERC00137,2026-04-29 10:43:10,24215,CLP,1,approved,purchase
TXN00005017,CUST00068,CARD000073,MERC00193,2026-05-01 23:07:13,121779,CLP,1,approved,purchase
TXN00005018,CUST00009,CARD000009,MERC00018,2026-03-28 11:44:11,762747,CLP,6,approved,withdrawal
TXN00005019,CUST00496,CARD000512,MERC00109,2026-03-23 11:03:45,23145,CLP,1,approved,purchase
TXN00005020,CUST00460,CARD000470,MERC00121,2026-04-01 22:32:01,179821,CLP,1,approved,purchase
TXN00005021,CUST00111,CARD000115,MERC00179,2026-04-20 17:34:15,80956,CLP,3,approved,refund
TXN00005022,CUST00221,CARD000221,MERC00125,2026-04-30 10:31:28,15973,CLP,1,approved,refund
TXN00005023,CUST00061,CARD000064,MERC00039,2026-04-24 16:49:25,485968,CLP,1,approved,purchase
TXN00005024,CUST00343,CARD000351,MERC00108,2026-05-03 08:37:39,740105,CLP,1,reversed,purchase
TXN00005025,CUST00112,CARD000116,MERC00041,2026-06-13 08:52:18,22644,CLP,1,approved,purchase
TXN00005026,CUST00307,CARD000310,MERC00029,2026-04-01 09:04:42,35234,CLP,1,approved,purchase
TXN00005027,CUST00311,CARD000316,MERC00088,2026-06-01 13:21:35,395695,CLP,2,approved,purchase
TXN00005028,CUST00496,CARD000512,MERC00146,2026-05-28 22:49:11,21674,CLP,2,approved,purchase
TXN00005029,CUST00484,CARD000497,MERC00062,2026-05-20 17:14:05,171416,CLP,2,approved,purchase
TXN00005030,CUST00336,CARD000343,MERC00194,2026-03-17 21:45:29,551855,CLP,1,approved,purchase
TXN00005031,CUST00206,CARD000206,MERC00039,2026-06-10 12:42:40,19520,CLP,12,approved,purchase
TXN00005032,CUST00296,CARD000296,MERC00009,2026-03-20 09:46:20,126405,CLP,1,approved,purchase
TXN00005033,CUST00409,CARD000419,MERC00070,2026-04-13 15:20:58,730273,CLP,3,approved,purchase
TXN00005034,CUST00418,CARD000429,MERC00179,2026-04-15 10:10:55,29087,CLP,1,approved,purchase
TXN00005035,CUST00459,CARD000468,MERC00028,2026-05-27 12:44:31,10310,CLP,1,approved,withdrawal
TXN00005036,CUST00429,CARD000437,MERC00166,2026-03-22 12:31:08,146550,CLP,1,approved,withdrawal
TXN00005037,CUST00155,CARD000157,MERC00094,2026-04-19 08:29:04,774245,CLP,6,APPROVED,purchase
TXN00005038,CUST00257,CARD000258,MERC00086,2026-04-02 22:21:59,9131,CLP,1,approved,purchase
TXN00005039,CUST00267,CARD000267,MERC00092,2026-05-06 21:53:20,23277,CLP,1,rejected,purchase
TXN00005040,CUST00402,CARD000415,MERC00072,2026-04-24 14:40:56,231000,CLP,3,approved,purchase
TXN00005041,CUST00346,CARD000355,MERC00093,2026-04-10 14:14:22,345536,CLP,1,approved,purchase
TXN00005042,CUST00364,CARD000372,MERC00034,2026-06-06 15:44:09,28148,CLP,1,approved,purchase
TXN00005043,CUST00322,CARD000328,MERC00020,2026-05-29 11:34:27,1912,CLP,1,approved,purchase
TXN00005044,CUST00311,CARD000316,MERC00088,2026-05-29 16:12:17,28032,CLP,1,approved,withdrawal
TXN00005045,CUST00370,CARD000378,MERC00195,2026-04-26 16:48:03,26809,CLP,3,approved,purchase
TXN00005046,CUST00010,CARD999999,MERC00024,2026-05-01 14:51:07,19609,CLP,1,approved,withdrawal
TXN00005047,CUST00325,CARD000330,MERC00085,2026-06-06 09:39:26,16617,CLP,3,approved,purchase
TXN00005048,CUST00081,CARD000085,MERC00187,2026-04-08 15:55:35,94593,CLP,1,approved,purchase
TXN00005049,CUST00432,CARD000440,MERC00172,2026-06-01 15:20:47,19326,CLP,1,approved,purchase
TXN00005050,CUST00313,CARD000317,MERC00155,2026-03-22 18:36:47,349447,CLP,2,approved,withdrawal
TXN00005051,CUST00301,CARD000302,MERC00088,2026-03-23 21:31:17,10777,CLP,1,approved,purchase
TXN00005052,CUST00243,CARD000243,MERC00119,2026-04-22 09:17:51,5869,CLP,1,approved,purchase
TXN00005053,CUST00313,CARD000317,MERC00172,2026-05-15 11:38:09,327357,CLP,6,approved,purchase
TXN00005054,CUST00364,CARD000372,MERC00198,2026-04-21 15:32:01,100807,CLP,1,approved,purchase
TXN00005055,CUST00153,CARD000155,MERC00003,2026-05-11 16:37:06,27200,CLP,3,approved,purchase
TXN00005056,CUST00343,CARD000351,MERC00173,2026-03-27 22:13:06,803693,CLP,1,approved,purchase
TXN00005057,CUST00015,CARD000015,MERC00047,2026-05-18 18:23:31,691690,CLP,1,approved,purchase
TXN00005058,CUST00310,CARD000315,MERC00179,2026-04-20 21:39:41,3854,CLP,1,approved,purchase
TXN00005059,CUST00437,CARD000447,MERC00021,2026-03-23 18:31:10,19682,CLP,3,approved,purchase
TXN00005060,CUST00450,CARD000459,MERC00090,2026-04-16 14:46:24,137748,CLP,3,APPROVED,purchase
TXN00005061,CUST00334,CARD000341,MERC00080,2026-05-19 08:23:14,23161,CLP,12,approved,purchase
TXN00005062,CUST00179,CARD000179,MERC00055,2026-05-17 09:43:34,29080,CLP,3,approved,purchase
TXN00005063,CUST00038,CARD000039,MERC00171,2026-03-21 08:53:30,90902,CLP,1,approved,purchase
TXN00005064,CUST00390,CARD000403,MERC00158,2026-04-05 20:08:20,495075,CLP,3,rejected,purchase
TXN00005065,CUST00430,CARD000438,MERC00047,2026-05-27 23:06:20,178122,CLP,3,rejected,purchase
TXN00005066,CUST00106,CARD000111,MERC00196,2026-04-01 21:07:59,685149,CLP,1,approved,purchase
TXN00005067,CUST00281,CARD000281,MERC00135,2026-03-29 11:50:31,13962,CLP,3,approved,purchase
TXN00005068,CUST00305,CARD000307,MERC00117,2026-03-27 14:23:19,124088,CLP,2,approved,purchase
TXN00005069,CUST00102,CARD000107,MERC00102,2026-03-24 10:19:16,389823,CLP,3,approved,purchase
TXN00005070,CUST00180,CARD000180,MERC00022,2026-03-17 18:10:10,659965,CLP,1,approved,purchase
TXN00005071,CUST00293,CARD000292,MERC00011,2026-06-13 20:23:48,21878,CLP,3,approved,purchase
TXN00005072,CUST00479,CARD000491,MERC00089,2026-04-14 13:12:10,1817,CLP,1,approved,purchase
TXN00005073,CUST00031,CARD000031,MERC00003,2026-04-22 16:10:33,35809,CLP,1,rejected,purchase
TXN00005074,CUST00180,CARD000180,MERC00144,2026-05-18 15:09:46,11861,CLP,1,approved,purchase
TXN00005075,CUST00033,CARD000033,MERC00146,2026-03-17 15:10:24,756827,CLP,3,approved,purchase
TXN00005076,CUST00355,CARD000363,MERC00035,2026-04-22 08:36:31,10568,CLP,1,approved,purchase
TXN00005077,CUST00261,CARD000261,MERC00121,2026-06-06 21:08:00,404449,CLP,1,approved,purchase
TXN00005078,CUST00310,CARD000315,MERC00045,2026-05-30 16:33:01,786928,CLP,1,approved,purchase
TXN00005079,CUST00296,CARD000296,MERC00120,2026-04-17 23:22:17,707213,CLP,1,approved,purchase
TXN00005080,CUST00273,CARD000272,MERC00193,2026-04-28 11:22:29,2561,CLP,12,rejected,purchase
TXN00005081,CUST00108,CARD000113,MERC00030,2026-05-08 13:01:01,194696,CLP,12,approved,purchase
TXN00005082,CUST00124,CARD000126,MERC00079,2026-05-26 22:25:21,2178,CLP,3,approved,purchase
TXN00005083,CUST00365,CARD000373,MERC00051,2026-04-26 23:10:04,219553,CLP,1,approved,purchase
TXN00005084,CUST00465,CARD000475,MERC00143,2026-05-27 12:37:49,8216,CLP,1,approved,purchase
TXN00005085,CUST00244,CARD000245,MERC00141,2026-03-17 17:14:08,24868,CLP,1,approved,purchase
TXN00005086,CUST00094,CARD000100,MERC00125,2026-03-27 21:54:32,132561,CLP,3,APPROVED,purchase
TXN00005087,CUST00082,CARD000087,MERC00054,2026-06-03 13:50:41,435820,CLP,1,approved,purchase
TXN00005088,CUST00355,CARD000363,MERC00093,2026-05-30 08:27:58,115299,CLP,1,approved,purchase
TXN00005089,CUST00209,CARD000209,MERC00071,2026-06-11 16:15:08,378007,CLP,3,APPROVED,purchase
TXN00005090,CUST00336,CARD000343,MERC00032,2026-05-16 12:15:43,20134,CLP,3,APPROVED,withdrawal
TXN00005091,CUST00437,CARD000447,MERC00135,2026-05-11 23:50:03,23016,CLP,1,approved,purchase
TXN00005092,CUST00398,CARD000411,MERC00195,2026-04-07 11:01:48,23621,CLP,2,approved,purchase
TXN00005093,CUST00483,CARD000496,MERC00122,2026-05-21 22:21:12,58637,CLP,3,reversed,purchase
TXN00005094,CUST00081,CARD000085,MERC00188,2026-04-15 17:09:07,381005,CLP,2,approved,withdrawal
TXN00005095,CUST00267,CARD000266,MERC00186,2026-05-23 16:45:44,12465,CLP,1,approved,purchase
TXN00005096,CUST00135,CARD000136,MERC00142,2026-05-04 09:48:41,640330,CLP,1,approved,purchase
TXN00005097,CUST00319,CARD000324,MERC00122,2026-05-09 17:20:21,21247,CLP,1,approved,purchase
TXN00005098,CUST00414,CARD000423,MERC00065,2026-03-31 11:58:02,515597,CLP,1,rejected,purchase
TXN00005099,CUST00098,CARD000104,MERC00155,2026-04-09 12:31:30,347913,CLP,1,pending,purchase
TXN00005100,CUST00382,CARD000393,MERC00179,2026-03-21 21:41:16,9494,CLP,3,approved,purchase
TXN00005101,CUST00340,CARD000348,MERC00153,2026-03-17 23:09:37,632797,CLP,1,approved,purchase
TXN00005102,CUST00382,CARD000393,MERC00070,2026-04-12 08:23:48,3861,CLP,6,approved,withdrawal
TXN00005103,CUST00293,CARD000292,MERC00128,2026-04-17 11:30:52,10887,CLP,3,rejected,purchase
TXN00005104,CUST00161,CARD000163,MERC00061,2026-05-15 23:15:25,677234,CLP,1,approved,purchase
TXN00005105,CUST00083,CARD000088,MERC00180,2026-04-09 22:10:24,116716,CLP,1,reversed,purchase
TXN00005106,CUST00244,CARD000245,MERC00181,2026-05-31 11:33:27,739031,CLP,1,approved,purchase
TXN00005107,CUST00082,CARD000086,MERC00073,2026-05-01 13:08:16,8764,CLP,1,pending,purchase
TXN00005108,CUST00119,CARD000122,MERC00150,2026-04-21 13:26:14,20685,CLP,3,approved,purchase
TXN00005109,CUST00185,CARD000186,MERC00079,2026-04-16 18:41:55,11314,CLP,1,reversed,purchase
TXN00005110,CUST00316,CARD000321,MERC00044,2026-06-01 20:31:20,253576,CLP,1,approved,purchase
TXN00005111,CUST00377,CARD000386,MERC00118,2026-05-09 11:01:29,170852,CLP,1,approved,purchase
TXN00005112,CUST00060,CARD000063,MERC00122,2026-05-12 12:08:12,35821,CLP,1,approved,purchase
TXN00005113,CUST00043,CARD000045,MERC00125,2026-04-17 21:25:48,15004,CLP,1,reversed,purchase
TXN00005114,CUST00275,CARD000274,MERC00114,2026-04-28 20:47:10,51137,CLP,1,approved,purchase
TXN00005115,CUST00140,CARD000142,MERC00110,2026-05-04 11:11:00,179127,CLP,3,approved,purchase
TXN00005116,CUST00484,CARD000497,MERC00065,2026-04-17 09:16:39,159396,CLP,1,approved,withdrawal
TXN00005117,CUST00211,CARD000211,MERC00032,2026-03-18 10:22:42,14472,CLP,3,approved,purchase
TXN00005118,CUST00225,CARD000227,MERC00104,2026-05-08 12:16:43,12751,CLP,1,approved,purchase
TXN00005119,CUST00326,CARD000331,MERC00143,2026-03-16 15:37:21,99792,CLP,1,approved,purchase
TXN00005120,CUST00460,CARD000470,MERC00099,2026-03-21 14:54:43,151580,CLP,6,APPROVED,purchase
TXN00005121,CUST00010,CARD999999,MERC00156,2026-03-28 22:33:54,53535,CLP,3,approved,purchase
TXN00005122,CUST00188,CARD000189,MERC00007,2026-03-25 20:31:31,11322,CLP,3,approved,purchase
TXN00005123,CUST00138,CARD000139,MERC00080,2026-05-07 22:26:07,363398,CLP,1,pending,purchase
TXN00005124,CUST00065,CARD000070,MERC00130,2026-04-26 17:00:00,476772,CLP,6,approved,purchase
TXN00005125,CUST00310,CARD000314,MERC00123,2026-03-29 21:46:26,3956,CLP,1,approved,purchase
TXN00005126,CUST00289,CARD000289,MERC00052,2026-05-20 15:33:12,823712,CLP,1,APPROVED,purchase
TXN00005127,CUST00275,CARD000274,MERC00007,2026-04-13 14:05:02,62194,CLP,3,approved,purchase
TXN00005128,CUST00282,CARD000282,MERC00070,2026-05-10 17:05:10,79971,CLP,1,approved,purchase
TXN00005129,CUST00289,CARD000289,MERC00158,2026-05-01 14:21:10,741928,CLP,1,approved,purchase
TXN00005130,CUST00220,CARD000220,MERC00192,2026-03-24 20:31:55,828189,CLP,1,approved,purchase
TXN00005131,CUST00422,CARD000431,MERC00026,2026-03-22 12:50:47,105025,CLP,3,approved,purchase
TXN00005132,CUST00310,CARD000314,MERC00101,2026-03-17 14:34:26,19908,CLP,1,reversed,purchase
TXN00005133,CUST00041,CARD000043,MERC00173,2026-03-19 12:55:50,4483,CLP,1,approved,purchase
TXN00005134,CUST00271,CARD000270,MERC00143,2026-05-25 17:05:38,41872,CLP,3,approved,purchase
TXN00005135,CUST00230,CARD000233,MERC00100,2026-04-01 08:46:23,29974,CLP,3,approved,purchase
TXN00005136,CUST00298,CARD000298,MERC00083,2026-05-28 23:26:45,356172,CLP,3,approved,purchase
TXN00005137,CUST00320,CARD000326,MERC00029,2026-04-28 19:05:29,7935,CLP,1,approved,purchase
TXN00005138,CUST00448,CARD000457,MERC00098,2026-05-25 19:26:32,283986,CLP,3,reversed,purchase
TXN00005139,CUST00282,CARD000282,MERC00187,2026-06-15 19:24:34,583017,CLP,1,approved,purchase
