transaction_id,customer_id,card_id,merchant_id,transaction_date,amount,currency,installments,transaction_status,transaction_type,customer_risk_segment,merchant_category
TXN00002952,CUST00112,CARD000116,MERC00050,2026-04-07 20:55:30,2847.0,CLP,1,approved,purchase,high,services
TXN00002957,CUST00353,CARD000361,MERC00035,2026-06-07 11:06:08,17337.0,CLP,1,approved,purchase,medium,home
TXN00002959,CUST00002,CARD000002,MERC00112,2026-06-08 09:46:40,126351.0,CLP,6,approved,purchase,low,education
TXN00002988,CUST00096,CARD000102,MERC00081,2026-04-06 14:32:43,203724.0,CLP,1,approved,purchase,low,travel
TXN00003034,CUST00340,CARD000348,MERC00127,2026-04-03 18:02:17,168839.0,CLP,6,approved,purchase,low,travel
TXN00003049,CUST00032,CARD000032,MERC00105,2026-03-18 08:17:30,78867.0,CLP,12,approved,purchase,medium,electronics
TXN00003078,CUST00073,CARD000078,MERC00062,2026-05-17 10:11:06,24463.0,CLP,1,approved,purchase,low,fashion
TXN00003096,CUST00278,CARD000278,MERC00156,2026-05-09 23:20:04,90677.0,CLP,3,approved,purchase,low,pharmacy
TXN00003112,CUST00414,CARD000423,MERC00160,2026-05-04 12:03:14,197469.0,CLP,1,approved,purchase,low,education
TXN00003151,CUST00367,CARD000375,MERC00067,2026-04-17 16:56:12,13474.0,CLP,1,approved,purchase,medium,marketplace
TXN00003261,CUST00488,CARD000502,MERC00191,2026-04-11 12:41:22,9263.0,CLP,6,approved,purchase,low,health
TXN00003273,CUST00444,CARD000453,MERC00033,2026-06-04 11:33:02,172063.0,CLP,6,approved,purchase,medium,home
TXN00003320,CUST00282,CARD000282,MERC00127,2026-05-31 12:31:57,327964.0,CLP,2,approved,purchase,low,travel
TXN00003335,CUST00172,CARD000175,MERC00110,2026-05-26 08:12:35,6437.0,CLP,1,approved,purchase,medium,education
TXN00003437,CUST00370,CARD000378,MERC00169,2026-05-26 10:38:44,177314.0,CLP,1,approved,purchase,high,services
TXN00003487,CUST00413,CARD000422,MERC00117,2026-06-04 16:36:21,15852.0,CLP,1,approved,purchase,high,supermarket
TXN00003528,CUST00460,CARD000470,MERC00158,2026-04-07 22:59:34,24075.0,CLP,1,approved,purchase,low,fashion
TXN00003547,CUST00302,CARD000303,MERC00125,2026-04-20 22:22:30,861089.0,CLP,2,approved,purchase,medium,electronics
TXN00003582,CUST00181,CARD000182,MERC00113,2026-04-16 10:06:14,495038.0,CLP,3,approved,purchase,medium,fashion
TXN00003589,CUST00400,CARD000413,MERC00183,2026-06-03 15:22:26,604350.0,CLP,2,approved,purchase,high,services
TXN00003603,CUST00490,CARD000504,MERC00160,2026-03-30 14:40:13,350581.0,CLP,3,approved,purchase,low,education
TXN00003608,CUST00221,CARD000221,MERC00104,2026-06-14 16:20:29,294447.0,CLP,6,approved,purchase,low,marketplace
TXN00003635,CUST00432,CARD000440,MERC00177,2026-04-15 10:59:42,27070.0,CLP,1,approved,purchase,medium,health
TXN00003655,CUST00038,CARD000039,MERC00051,2026-06-10 19:47:48,112928.0,CLP,6,approved,purchase,medium,supermarket
TXN00003683,CUST00359,CARD000367,MERC00044,2026-06-11 17:03:35,28019.0,CLP,1,approved,purchase,medium,services
TXN00003687,CUST00030,CARD000029,MERC00029,2026-03-17 19:37:57,483829.0,CLP,1,approved,purchase,low,travel
TXN00003712,CUST00264,CARD000264,MERC00069,2026-05-13 17:08:16,15217.0,CLP,1,approved,purchase,low,services
TXN00003739,CUST00027,CARD000026,MERC00085,2026-06-01 13:41:59,212383.0,CLP,3,approved,purchase,medium,food_delivery
TXN00003753,CUST00458,CARD000467,MERC00131,2026-06-04 14:56:58,20577.0,CLP,1,approved,purchase,medium,food_delivery
TXN00003770,CUST00033,CARD000033,MERC00149,2026-05-13 12:50:46,767769.0,CLP,1,approved,purchase,medium,marketplace
TXN00003779,CUST00117,CARD000120,MERC00079,2026-05-12 23:54:25,22205.0,CLP,1,approved,purchase,medium,electronics
TXN00003809,CUST00481,CARD000493,MERC00112,2026-06-05 20:30:48,27118.0,CLP,2,approved,purchase,high,education
TXN00003826,CUST00381,CARD000392,MERC00140,2026-05-02 19:05:02,170980.0,CLP,1,approved,purchase,low,travel
TXN00003868,CUST00183,CARD000184,MERC00083,2026-06-13 17:20:29,17057.0,CLP,1,approved,purchase,unclassified,travel
TXN00003872,CUST00377,CARD000386,MERC00021,2026-04-28 09:52:23,130352.0,CLP,1,approved,purchase,low,fashion
TXN00003918,CUST00367,CARD000375,MERC00198,2026-03-17 19:23:51,112114.0,CLP,1,approved,purchase,medium,marketplace
TXN00003924,CUST00433,CARD000441,MERC00179,2026-03-15 23:50:15,24189.0,CLP,1,approved,purchase,medium,pharmacy
TXN00003986,CUST00353,CARD000361,MERC00106,2026-06-04 21:47:19,416822.0,CLP,1,approved,purchase,medium,supermarket
TXN00003998,CUST00438,CARD000448,MERC00028,2026-04-03 09:58:24,108856.0,CLP,1,approved,purchase,low,travel
TXN00004000,CUST00320,CARD000326,MERC00107,2026-06-01 12:46:55,52913.0,CLP,2,approved,purchase,low,education
TXN00004029,CUST00140,CARD000142,MERC00144,2026-03-16 12:44:24,442299.0,CLP,1,approved,purchase,unclassified,electronics
TXN00004082,CUST00015,CARD000016,MERC00146,2026-04-05 20:21:16,13330.0,CLP,1,approved,purchase,unclassified,food_delivery
TXN00004089,CUST00316,CARD000320,MERC00118,2026-05-13 23:39:50,18367.0,CLP,1,approved,purchase,high,electronics
TXN00004090,CUST00026,CARD000025,MERC00160,2026-04-27 18:13:46,171918.0,CLP,1,approved,purchase,medium,education
TXN00004102,CUST00448,CARD000457,MERC00166,2026-04-12 21:01:31,151804.0,CLP,3,approved,purchase,low,education
TXN00004130,CUST00454,CARD000463,MERC00079,2026-04-17 22:43:52,82000.0,CLP,3,approved,purchase,high,electronics
TXN00004135,CUST00206,CARD000206,MERC00112,2026-05-25 09:19:46,78602.0,CLP,1,approved,purchase,high,education
TXN00004166,CUST00316,CARD000321,MERC00059,2026-03-25 13:50:30,12764.0,CLP,2,approved,purchase,high,home
TXN00004225,CUST00064,CARD000069,MERC00069,2026-04-14 14:08:15,252541.0,CLP,6,approved,purchase,medium,services
TXN00004247,CUST00248,CARD000250,MERC00164,2026-06-06 23:12:48,148117.0,CLP,1,approved,purchase,medium,marketplace
TXN00004339,CUST00228,CARD000230,MERC00047,2026-04-08 19:47:57,3775.0,CLP,6,approved,purchase,medium,supermarket
TXN00004355,CUST00042,CARD000044,MERC00106,2026-04-21 19:13:39,518357.0,CLP,3,approved,purchase,medium,supermarket
TXN00004364,CUST00296,CARD000296,MERC00066,2026-04-14 19:02:55,17170.0,CLP,1,approved,purchase,high,education
TXN00004376,CUST00112,CARD000116,MERC00044,2026-06-13 12:58:50,13250.0,CLP,1,approved,purchase,high,services
TXN00004381,CUST00083,CARD000088,MERC00121,2026-05-08 23:17:22,7933.0,CLP,2,approved,purchase,medium,health
TXN00004409,CUST00157,CARD000159,MERC00093,2026-06-03 10:07:14,640607.0,CLP,3,approved,purchase,high,travel
TXN00004461,CUST00331,CARD000337,MERC00046,2026-04-30 18:04:18,89559.0,CLP,3,approved,purchase,medium,pharmacy
TXN00004481,CUST00394,CARD000407,MERC00174,2026-05-31 11:17:03,532182.0,CLP,1,approved,purchase,low,fashion
TXN00004517,CUST00147,CARD000149,MERC00009,2026-06-15 20:38:49,76692.0,CLP,2,approved,purchase,medium,electronics
TXN00004553,CUST00382,CARD000393,MERC00172,2026-06-09 10:00:46,104726.0,CLP,1,approved,purchase,medium,health
TXN00004585,CUST00118,CARD000121,MERC00071,2026-06-06 19:50:43,800179.0,CLP,2,approved,purchase,high,home
TXN00004591,CUST00454,CARD000463,MERC00137,2026-04-06 21:00:24,114592.0,CLP,2,approved,purchase,high,food_delivery
TXN00004598,CUST00028,CARD000027,MERC00038,2026-04-09 18:46:33,397326.0,CLP,3,approved,purchase,medium,supermarket
TXN00004611,CUST00027,CARD000026,MERC00176,2026-04-16 17:16:22,863591.0,CLP,3,approved,purchase,medium,marketplace
TXN00004624,CUST00392,CARD000405,MERC00051,2026-05-10 09:38:50,152082.0,CLP,1,approved,purchase,medium,supermarket
TXN00004641,CUST00344,CARD000352,MERC00129,2026-03-30 22:04:36,18817.0,CLP,2,approved,purchase,medium,travel
TXN00004768,CUST00099,CARD000105,MERC00143,2026-03-31 21:26:14,142747.0,CLP,1,approved,purchase,low,marketplace
TXN00004811,CUST00210,CARD000210,MERC00168,2026-03-22 11:11:12,537055.0,CLP,1,approved,purchase,medium,fashion
TXN00004818,CUST00157,CARD000159,MERC00060,2026-06-15 21:14:17,726666.0,CLP,6,approved,purchase,high,travel
TXN00004823,CUST00013,CARD000013,MERC00177,2026-06-03 08:27:01,17448.0,CLP,1,approved,purchase,low,health
TXN00004843,CUST00320,CARD000326,MERC00161,2026-03-19 09:29:31,360120.0,CLP,1,approved,purchase,low,services
TXN00004868,CUST00264,CARD000264,MERC00147,2026-03-28 17:07:19,25978.0,CLP,1,approved,purchase,low,food_delivery
TXN00004908,CUST00028,CARD000027,MERC00173,2026-03-17 12:18:46,15020.0,CLP,1,approved,purchase,medium,travel
TXN00004911,CUST00329,CARD000334,MERC00073,2026-03-30 14:25:23,20181.0,CLP,3,approved,purchase,medium,marketplace
TXN00004941,CUST00207,CARD000207,MERC00113,2026-06-03 10:42:03,39409.0,CLP,1,approved,purchase,low,fashion
TXN00004962,CUST00393,CARD000406,MERC00043,2026-04-04 17:40:19,72822.0,CLP,1,approved,purchase,high,marketplace
TXN00004967,CUST00056,CARD000058,MERC00065,2026-06-04 16:47:39,18847.0,CLP,6,approved,purchase,medium,pharmacy
TXN00004971,CUST00083,CARD000089,MERC00037,2026-06-04 11:00:03,23200.0,CLP,1,approved,purchase,medium,fashion
TXN00004974,CUST00123,CARD000125,MERC00158,2026-06-02 14:24:17,9630.0,CLP,3,approved,purchase,medium,fashion
TXN00004985,CUST00226,CARD000228,MERC00122,2026-04-02 23:28:59,21961.0,CLP,1,approved,purchase,medium,marketplace
TXN00005032,CUST00296,CARD000296,MERC00009,2026-03-20 09:46:20,126405.0,CLP,1,approved,purchase,high,electronics
TXN00005056,CUST00343,CARD000351,MERC00173,2026-03-27 22:13:06,803693.0,CLP,1,approved,purchase,medium,travel
TXN00005060,CUST00450,CARD000459,MERC00090,2026-04-16 14:46:24,137748.0,CLP,3,approved,purchase,high,home
TXN00005063,CUST00038,CARD000039,MERC00171,2026-03-21 08:53:30,90902.0,CLP,1,approved,purchase,medium,education
TXN00005071,CUST00293,CARD000292,MERC00011,2026-06-13 20:23:48,21878.0,CLP,3,approved,purchase,low,marketplace
TXN00005104,CUST00161,CARD000163,MERC00061,2026-05-15 23:15:25,677234.0,CLP,1,approved,purchase,medium,health
TXN00005111,CUST00377,CARD000386,MERC00118,2026-05-09 11:01:29,170852.0,CLP,1,approved,purchase,low,electronics
TXN00005140,CUST00310,CARD000315,MERC00090,2026-03-19 12:07:59,518019.0,CLP,3,approved,purchase,low,home
TXN00005205,CUST00154,CARD000156,MERC00115,2026-05-27 11:33:51,850297.0,CLP,2,approved,purchase,high,marketplace
TXN00005226,CUST00374,CARD000383,MERC00164,2026-05-07 16:52:36,23676.0,CLP,3,approved,purchase,medium,marketplace
TXN00005247,CUST00295,CARD000294,MERC00191,2026-03-22 21:56:48,27164.0,CLP,1,approved,purchase,low,health
TXN00005267,CUST00224,CARD000224,MERC00107,2026-05-24 20:41:01,4872.0,CLP,3,approved,purchase,medium,education
TXN00005271,CUST00038,CARD000039,MERC00029,2026-05-27 21:21:05,387551.0,CLP,1,approved,purchase,medium,travel
TXN00005288,CUST00488,CARD000502,MERC00143,2026-06-12 19:40:24,782684.0,CLP,1,approved,purchase,low,marketplace
TXN00005347,CUST00243,CARD000243,MERC00169,2026-03-30 21:38:03,31238.0,CLP,1,approved,purchase,medium,services
TXN00005359,CUST00005,CARD000005,MERC00083,2026-03-16 17:50:11,26144.0,CLP,1,approved,purchase,medium,travel
TXN00005397,CUST00194,CARD000194,MERC00162,2026-03-20 20:52:11,63607.0,CLP,1,approved,purchase,medium,services
TXN00005400,CUST00057,CARD000060,MERC00187,2026-05-28 08:16:20,552521.0,CLP,3,approved,purchase,low,pharmacy
TXN00005406,CUST00184,CARD000185,MERC00160,2026-05-12 22:31:23,18798.0,CLP,3,approved,purchase,medium,education
TXN00005453,CUST00358,CARD000366,MERC00110,2026-05-20 09:50:42,62476.0,CLP,1,approved,purchase,high,education
TXN00005468,CUST00493,CARD000508,MERC00153,2026-05-14 12:20:50,144571.0,CLP,3,approved,purchase,low,fashion
TXN00005567,CUST00300,CARD000300,MERC00193,2026-03-26 17:35:23,676330.0,CLP,1,approved,purchase,low,fashion
TXN00005653,CUST00473,CARD000486,MERC00154,2026-03-15 15:21:25,172138.0,CLP,6,approved,purchase,low,fashion
TXN00005698,CUST00255,CARD000255,MERC00044,2026-06-04 20:34:54,621729.0,CLP,1,approved,purchase,medium,services
TXN00005734,CUST00434,CARD000444,MERC00168,2026-05-09 13:24:58,30721.0,CLP,1,approved,purchase,high,fashion
TXN00005748,CUST00038,CARD000039,MERC00050,2026-03-18 15:53:53,460534.0,CLP,1,approved,purchase,medium,services
TXN00005749,CUST00310,CARD000314,MERC00102,2026-03-27 16:35:16,6362.0,CLP,3,approved,purchase,low,marketplace
TXN00005768,CUST00296,CARD000296,MERC00126,2026-03-18 10:51:23,599661.0,CLP,1,approved,purchase,high,home
TXN00005792,CUST00077,CARD000082,MERC00117,2026-05-11 19:56:44,27560.0,CLP,2,approved,purchase,low,supermarket
TXN00005812,CUST00379,CARD000389,MERC00195,2026-03-16 13:28:38,14979.0,CLP,1,approved,purchase,low,health
TXN00005852,CUST00443,CARD000451,MERC00164,2026-04-18 11:21:12,508847.0,CLP,1,approved,purchase,low,marketplace
TXN00005876,CUST00454,CARD000463,MERC00079,2026-05-25 17:31:16,26796.0,CLP,12,approved,purchase,high,electronics
TXN00005895,CUST00240,CARD000240,MERC00125,2026-06-07 14:13:11,28516.0,CLP,1,approved,purchase,medium,electronics
TXN00005896,CUST00228,CARD000230,MERC00069,2026-04-04 23:08:36,5511.0,CLP,3,approved,purchase,medium,services
TXN00005957,CUST00439,CARD000450,MERC00004,2026-06-07 21:28:00,129812.0,CLP,1,approved,purchase,high,food_delivery
TXN00006006,CUST00327,CARD000332,MERC00183,2026-04-28 15:14:45,119731.0,CLP,1,approved,purchase,high,services
TXN00006016,CUST00142,CARD000143,MERC00164,2026-04-01 22:15:47,4252.0,CLP,6,approved,purchase,medium,marketplace
TXN00006070,CUST00222,CARD000222,MERC00126,2026-05-26 08:00:10,517871.0,CLP,1,approved,purchase,unclassified,home
TXN00006110,CUST00394,CARD000407,MERC00102,2026-05-07 16:35:28,472470.0,CLP,3,approved,purchase,low,marketplace
TXN00006126,CUST00080,CARD000084,MERC00084,2026-03-23 16:27:18,156853.0,CLP,1,approved,purchase,low,marketplace
TXN00006164,CUST00153,CARD000155,MERC00029,2026-05-06 17:03:11,37631.0,CLP,3,approved,purchase,medium,travel
TXN00006174,CUST00320,CARD000325,MERC00144,2026-05-30 15:39:10,21950.0,CLP,3,approved,purchase,low,electronics
TXN00006220,CUST00210,CARD000210,MERC00090,2026-05-07 23:24:41,8763.0,CLP,1,approved,purchase,medium,home
TXN00006388,CUST00424,CARD000433,MERC00071,2026-05-15 22:38:15,24872.0,CLP,1,approved,purchase,high,home
TXN00006414,CUST00481,CARD000494,MERC00016,2026-04-12 10:03:14,16011.0,CLP,1,approved,purchase,high,food_delivery
TXN00006429,CUST00352,CARD000360,MERC00005,2026-04-01 10:42:10,475192.0,CLP,1,approved,purchase,medium,fashion
TXN00006431,CUST00237,CARD000237,MERC00162,2026-05-31 14:11:46,65051.0,CLP,1,approved,purchase,medium,services
TXN00006493,CUST00396,CARD000409,MERC00157,2026-03-31 21:45:19,159118.0,CLP,1,approved,purchase,medium,education
TXN00006537,CUST00277,CARD000277,MERC00033,2026-06-15 19:26:47,401253.0,CLP,12,approved,purchase,unclassified,home
TXN00006539,CUST00292,CARD000291,MERC00187,2026-03-25 16:00:18,468551.0,CLP,1,approved,purchase,unclassified,pharmacy
TXN00006574,CUST00359,CARD000367,MERC00196,2026-06-07 12:51:32,711346.0,CLP,1,approved,purchase,medium,supermarket
TXN00006616,CUST00132,CARD000133,MERC00051,2026-03-18 13:41:03,78339.0,CLP,3,approved,purchase,medium,supermarket
TXN00006620,CUST00034,CARD000035,MERC00145,2026-06-08 16:04:10,42635.0,CLP,1,approved,purchase,low,services
TXN00006632,CUST00127,CARD000129,MERC00036,2026-05-25 17:15:09,158317.0,CLP,2,approved,purchase,medium,food_delivery
TXN00006640,CUST00187,CARD000188,MERC00153,2026-03-26 21:54:30,29823.0,CLP,6,approved,purchase,low,fashion
TXN00006657,CUST00220,CARD000220,MERC00061,2026-03-28 18:08:20,181921.0,CLP,1,approved,purchase,medium,health
TXN00006676,CUST00449,CARD000458,MERC00161,2026-03-20 13:40:56,178443.0,CLP,3,approved,purchase,low,services
TXN00006741,CUST00031,CARD000031,MERC00136,2026-03-21 23:26:07,154763.0,CLP,3,approved,purchase,unclassified,services
TXN00006759,CUST00245,CARD000246,MERC00141,2026-04-14 21:35:42,26299.0,CLP,1,approved,purchase,low,fashion
TXN00006783,CUST00340,CARD000348,MERC00106,2026-05-15 18:54:23,701234.0,CLP,3,approved,purchase,low,supermarket
TXN00006798,CUST00357,CARD000365,MERC00072,2026-04-13 08:08:41,99996.0,CLP,1,approved,purchase,medium,education
TXN00006805,CUST00057,CARD000059,MERC00020,2026-05-17 15:45:16,4967.0,CLP,1,approved,purchase,low,travel
TXN00006813,CUST00467,CARD000478,MERC00102,2026-03-26 18:35:23,23845.0,CLP,1,approved,purchase,low,marketplace
TXN00006871,CUST00319,CARD000324,MERC00136,2026-05-05 14:23:29,21933.0,CLP,1,approved,purchase,low,services
TXN00006924,CUST00271,CARD000270,MERC00098,2026-05-26 20:50:54,240056.0,CLP,1,approved,purchase,medium,pharmacy
TXN00006941,CUST00031,CARD000030,MERC00190,2026-04-04 22:44:27,887053.0,CLP,3,approved,purchase,unclassified,food_delivery
TXN00006945,CUST00481,CARD000493,MERC00146,2026-03-31 11:09:42,186689.0,CLP,1,approved,purchase,high,food_delivery
TXN00007025,CUST00132,CARD000132,MERC00185,2026-03-24 08:48:12,26617.0,CLP,3,approved,purchase,medium,pharmacy
TXN00007104,CUST00481,CARD000493,MERC00073,2026-03-17 14:03:16,14290.0,CLP,1,approved,purchase,high,marketplace
TXN00007125,CUST00398,CARD000411,MERC00144,2026-05-09 19:00:35,648657.0,CLP,1,approved,purchase,low,electronics
TXN00007156,CUST00311,CARD000316,MERC00131,2026-06-12 20:29:14,21569.0,CLP,3,approved,purchase,low,food_delivery
TXN00007157,CUST00346,CARD000354,MERC00135,2026-05-13 09:18:36,21140.0,CLP,1,approved,purchase,low,electronics
TXN00007159,CUST00392,CARD000405,MERC00105,2026-04-26 23:42:07,57069.0,CLP,1,approved,purchase,medium,electronics
TXN00007178,CUST00032,CARD000032,MERC00093,2026-05-22 20:24:09,19253.0,CLP,1,approved,purchase,medium,travel
TXN00007216,CUST00293,CARD000292,MERC00061,2026-03-15 23:42:45,5354.0,CLP,2,approved,purchase,low,health
TXN00007220,CUST00397,CARD000410,MERC00065,2026-05-17 15:14:05,12502.0,CLP,1,approved,purchase,medium,pharmacy
TXN00007247,CUST00083,CARD000088,MERC00184,2026-04-16 17:50:37,316771.0,CLP,1,approved,purchase,medium,health
TXN00007269,CUST00481,CARD000494,MERC00019,2026-05-08 09:39:35,762767.0,CLP,1,approved,purchase,high,home
TXN00007286,CUST00388,CARD000400,MERC00028,2026-04-14 12:56:27,578673.0,CLP,1,approved,purchase,medium,travel
TXN00007329,CUST00434,CARD000444,MERC00031,2026-04-22 08:24:42,2639.0,CLP,3,approved,purchase,high,pharmacy
TXN00007360,CUST00048,CARD000049,MERC00035,2026-03-30 22:41:51,724892.0,CLP,1,approved,purchase,low,home
TXN00007364,CUST00153,CARD000155,MERC00005,2026-06-09 12:12:58,26412.0,CLP,1,approved,purchase,medium,fashion
TXN00007367,CUST00048,CARD000049,MERC00056,2026-05-19 11:59:33,174280.0,CLP,1,approved,purchase,low,home
TXN00007403,CUST00264,CARD000264,MERC00075,2026-05-21 11:38:32,29073.0,CLP,1,approved,purchase,low,electronics
TXN00007405,CUST00118,CARD000121,MERC00011,2026-04-15 12:51:55,43583.0,CLP,3,approved,purchase,high,marketplace
TXN00007421,CUST00434,CARD000443,MERC00010,2026-06-12 11:15:31,7392.0,CLP,1,approved,purchase,high,pharmacy
TXN00007466,CUST00488,CARD000502,MERC00177,2026-05-02 11:50:14,107816.0,CLP,1,approved,purchase,low,health
TXN00007528,CUST00245,CARD000246,MERC00040,2026-03-25 16:58:23,26872.0,CLP,1,approved,purchase,low,supermarket
TXN00007537,CUST00396,CARD000409,MERC00042,2026-03-18 10:15:44,128068.0,CLP,1,approved,purchase,medium,pharmacy
TXN00007541,CUST00026,CARD000025,MERC00108,2026-04-24 18:38:09,770829.0,CLP,6,approved,purchase,medium,services
TXN00007596,CUST00040,CARD000041,MERC00003,2026-05-30 11:45:47,16102.0,CLP,1,approved,purchase,low,home
TXN00007606,CUST00069,CARD000074,MERC00163,2026-05-22 22:35:03,263669.0,CLP,1,approved,purchase,medium,travel
TXN00007609,CUST00038,CARD000039,MERC00109,2026-05-12 11:36:57,97675.0,CLP,1,approved,purchase,medium,home
TXN00007643,CUST00467,CARD000478,MERC00048,2026-05-11 13:12:18,7082.0,CLP,1,approved,purchase,low,education
TXN00007646,CUST00247,CARD000249,MERC00015,2026-06-15 08:24:27,28334.0,CLP,6,approved,purchase,medium,food_delivery
TXN00007695,CUST00307,CARD000310,MERC00133,2026-05-28 20:36:06,424003.0,CLP,1,approved,purchase,low,health
TXN00007729,CUST00367,CARD000375,MERC00187,2026-05-01 18:00:56,67094.0,CLP,3,approved,purchase,medium,pharmacy
TXN00007730,CUST00448,CARD000457,MERC00059,2026-03-20 16:29:05,151807.0,CLP,2,approved,purchase,low,home
TXN00007889,CUST00048,CARD000049,MERC00074,2026-05-09 20:35:03,41639.0,CLP,3,approved,purchase,low,electronics
TXN00007896,CUST00054,CARD000055,MERC00117,2026-05-04 14:50:29,40096.0,CLP,1,approved,purchase,high,supermarket
TXN00007940,CUST00435,CARD000445,MERC00146,2026-03-21 11:24:26,87900.0,CLP,1,approved,purchase,high,food_delivery
TXN00007955,CUST00111,CARD000115,MERC00180,2026-03-31 23:51:43,2530.0,CLP,1,approved,purchase,medium,education
TXN00007972,CUST00409,CARD000419,MERC00001,2026-05-28 08:52:41,21806.0,CLP,3,approved,purchase,low,travel
TXN00007993,CUST00199,CARD000200,MERC00029,2026-05-25 09:00:11,146914.0,CLP,3,approved,purchase,high,travel
